Sale_ID,Date,Market_ID,Product_Category,Orders,Customers,Revenue,Cost,Profit,Discount
S009079,2023-07-01,M043,Software,5,3,102803.8,74362.69,28441.11,3600.43
S009080,2023-08-01,M043,Software,5,2,98159.24,72596.7,25562.54,8332.46
S009081,2023-09-01,M043,Software,6,3,116152.57,88485.65,27666.92,3610.63
S009082,2023-10-01,M043,Software,6,3,108996.44,81306.14,27690.3,6842.91
S009083,2023-11-01,M043,Software,6,3,104913.13,75917.53,28995.6,8364.69
S009084,2023-12-01,M043,Software,6,3,121245.0,89097.76,32147.24,3927.84
S009085,2024-01-01,M043,Software,6,3,107942.33,79340.58,28601.75,3364.92
S009086,2024-02-01,M043,Software,6,3,122445.23,89822.16,32623.07,7576.72
S009087,2024-03-01,M043,Software,7,5,122974.28,89994.96,32979.32,8921.71
S009088,2024-04-01,M043,Software,6,4,117747.11,87092.31,30654.8,3970.19
S009089,2024-05-01,M043,Software,6,4,116369.2,88833.39,27535.81,5169.06
S009090,2024-06-01,M043,Software,6,3,110917.4,82811.36,28106.04,9281.82
S009091,2024-07-01,M043,Software,7,4,131782.05,101197.97,30584.08,5617.62
S009092,2024-08-01,M043,Software,6,4,105882.04,79162.09,26719.95,8503.38
S009093,2024-09-01,M043,Software,7,3,128014.71,97007.22,31007.49,7767.28
S009094,2024-10-01,M043,Software,8,6,131998.34,97209.3,34789.04,8564.23
S009095,2024-11-01,M043,Software,7,4,144828.69,106287.26,38541.43,7996.8
S009096,2024-12-01,M043,Software,6,4,108668.28,80053.12,28615.16,6816.21
S009097,2025-01-01,M043,Software,7,3,136378.65,97759.84,38618.81,10141.91
S009098,2025-02-01,M043,Software,7,4,113611.93,87608.31,26003.62,5371.78
S009099,2025-03-01,M043,Software,7,5,139504.46,103829.24,35675.22,3099.28
S009100,2025-04-01,M043,Software,6,3,117801.69,86444.57,31357.12,9438.82
S009101,2025-05-01,M043,Software,7,4,133541.04,96613.48,36927.56,5798.9
S009102,2025-06-01,M043,Software,6,4,119163.39,89094.25,30069.14,3839.33
S009103,2025-07-01,M043,Software,8,5,139156.36,106205.04,32951.32,12320.14
S009104,2025-08-01,M043,Software,8,4,147333.94,107348.81,39985.13,12809.73
S009105,2025-09-01,M043,Software,6,4,111010.36,81016.84,29993.52,8848.62
S009106,2025-10-01,M043,Software,8,5,133111.62,100416.15,32695.47,11494.06
S009107,2025-11-01,M043,Software,7,5,131049.62,95459.68,35589.94,11655.36
S009108,2025-12-01,M043,Software,7,5,144582.38,105201.47,39380.91,7954.29
S009109,2023-01-01,M043,Business Services,6,4,56739.75,42602.93,14136.82,4122.86
S009110,2023-02-01,M043,Business Services,5,3,51119.87,39328.3,11791.57,3330.92
S009111,2023-03-01,M043,Business Services,6,3,50401.85,38150.66,12251.19,3309.35
S009112,2023-04-01,M043,Business Services,5,2,40578.91,30660.62,9918.29,998.32
S009113,2023-05-01,M043,Business Services,5,3,48983.22,36318.64,12664.58,3606.65
S009114,2023-06-01,M043,Business Services,5,3,47331.42,34472.85,12858.57,2350.2
S009115,2023-07-01,M043,Business Services,5,3,48577.39,37392.89,11184.5,1154.49
S009116,2023-08-01,M043,Business Services,6,3,62036.48,45493.44,16543.04,4505.97
S009117,2023-09-01,M043,Business Services,6,3,57434.51,44109.26,13325.25,5016.92
S009118,2023-10-01,M043,Business Services,6,4,53489.0,39766.14,13722.86,3977.33
S009119,2023-11-01,M043,Business Services,6,4,61992.96,45593.14,16399.82,4431.14
S009120,2023-12-01,M043,Business Services,6,3,52645.78,37641.82,15003.96,2928.41
S009121,2024-01-01,M043,Business Services,6,3,55534.59,41468.82,14065.77,4711.29
S009122,2024-02-01,M043,Business Services,6,3,49086.55,36417.94,12668.61,2503.7
S009123,2024-03-01,M043,Business Services,6,3,53639.08,38682.67,14956.41,4799.89
S009124,2024-04-01,M043,Business Services,5,2,42806.94,31513.62,11293.32,2197.79
S009125,2024-05-01,M043,Business Services,6,3,59886.93,44350.39,15536.54,4484.3
S009126,2024-06-01,M043,Business Services,7,5,57166.67,43758.62,13408.05,2751.69
S009127,2024-07-01,M043,Business Services,7,4,61040.62,44356.71,16683.91,2780.62
S009128,2024-08-01,M043,Business Services,6,4,52144.48,39928.85,12215.63,1791.09
S009129,2024-09-01,M043,Business Services,7,4,68927.83,50703.44,18224.39,5382.16
S009130,2024-10-01,M043,Business Services,7,4,63992.6,45927.19,18065.41,3112.98
S009131,2024-11-01,M043,Business Services,7,4,58849.31,44133.63,14715.68,3880.52
S009132,2024-12-01,M043,Business Services,8,5,76910.76,59026.63,17884.13,4757.87
S009133,2025-01-01,M043,Business Services,7,3,64948.56,47067.31,17881.25,3229.91
S009134,2025-02-01,M043,Business Services,6,3,51641.77,39395.2,12246.57,3411.53
S009135,2025-03-01,M043,Business Services,6,4,60317.9,44389.53,15928.37,3682.11
S009136,2025-04-01,M043,Business Services,7,4,61965.66,47147.62,14818.04,2130.67
S009137,2025-05-01,M043,Business Services,6,3,51228.08,37640.62,13587.46,3300.82
S009138,2025-06-01,M043,Business Services,7,4,62346.77,47757.33,14589.44,4280.06
S009139,2025-07-01,M043,Business Services,6,4,51877.02,38722.91,13154.11,2757.19
S009140,2025-08-01,M043,Business Services,8,5,64848.93,48485.58,16363.35,1699.02
S009141,2025-09-01,M043,Business Services,8,5,77490.04,55734.28,21755.76,5459.95
S009142,2025-10-01,M043,Business Services,7,4,61831.35,46627.65,15203.7,1928.43
S009143,2025-11-01,M043,Business Services,7,4,59321.19,42645.54,16675.65,4945.41
S009144,2025-12-01,M043,Business Services,7,4,68645.54,49417.73,19227.81,3725.88
S009145,2023-01-01,M043,Consulting,6,3,162962.97,121100.84,41862.13,12533.45
S009146,2023-02-01,M043,Consulting,6,4,162174.56,117660.71,44513.85,13999.83
S009147,2023-03-01,M043,Consulting,5,2,128359.07,92739.8,35619.27,10466.82
S009148,2023-04-01,M043,Consulting,5,3,133087.78,100744.59,32343.19,10687.85
S009149,2023-05-01,M043,Consulting,5,3,136759.62,104032.79,32726.83,3674.26
S009150,2023-06-01,M043,Consulting,6,4,152842.91,116494.94,36347.97,3424.78
S009151,2023-07-01,M043,Consulting,5,2,139699.06,108056.9,31642.16,8575.33
S009152,2023-08-01,M043,Consulting,5,3,132249.92,98482.9,33767.02,4163.81
S009153,2023-09-01,M043,Consulting,5,2,113866.01,82150.25,31715.76,8659.54
S009154,2023-10-01,M043,Consulting,7,5,167262.78,125716.22,41546.56,4465.49
S009155,2023-11-01,M043,Consulting,6,4,142860.47,102301.66,40558.81,12727.06
S009156,2023-12-01,M043,Consulting,7,5,189825.1,140922.28,48902.82,6062.95
S009157,2024-01-01,M043,Consulting,6,4,153675.57,111780.21,41895.36,12988.87
S009158,2024-02-01,M043,Consulting,6,3,153781.26,116812.79,36968.47,3580.24
S009159,2024-03-01,M043,Consulting,7,4,164323.15,126752.09,37571.06,11210.4
S009160,2024-04-01,M043,Consulting,6,4,172473.35,127327.19,45146.16,4431.41
S009161,2024-05-01,M043,Consulting,6,3,158770.24,117334.97,41435.27,3659.49
S009162,2024-06-01,M043,Consulting,6,3,139976.96,100026.34,39950.62,11027.92
S009163,2024-07-01,M043,Consulting,7,4,188957.75,142128.0,46829.75,12612.42
S009164,2024-08-01,M043,Consulting,6,3,156563.98,112878.92,43685.06,10760.32
S009165,2024-09-01,M043,Consulting,7,4,185193.14,133343.63,51849.51,6812.79
S009166,2024-10-01,M043,Consulting,7,4,181202.37,136866.02,44336.35,16104.99
S009167,2024-11-01,M043,Consulting,8,5,209495.03,159884.72,49610.31,5401.49
S009168,2024-12-01,M043,Consulting,8,4,227024.92,174769.2,52255.72,8617.95
S009169,2025-01-01,M043,Consulting,6,4,156898.11,118947.15,37950.96,7961.39
S009170,2025-02-01,M043,Consulting,6,3,140502.27,107899.68,32602.59,3351.61
S009171,2025-03-01,M043,Consulting,7,5,170915.27,123321.0,47594.27,4707.56
S009172,2025-04-01,M043,Consulting,8,5,208450.37,156172.69,52277.68,17904.3
S009173,2025-05-01,M043,Consulting,8,5,223649.76,163725.8,59923.96,9250.45
S009174,2025-06-01,M043,Consulting,7,4,171038.99,122821.94,48217.05,6921.7
S009175,2025-07-01,M043,Consulting,7,4,188269.88,140204.03,48065.85,10497.27
S009176,2025-08-01,M043,Consulting,7,4,174077.17,133321.42,40755.75,14262.93
S009177,2025-09-01,M043,Consulting,7,5,168437.6,130180.72,38256.88,8977.08
S009178,2025-10-01,M043,Consulting,8,4,191879.78,143863.23,48016.55,6843.72
S009179,2025-11-01,M043,Consulting,8,5,227421.48,167021.51,60399.97,12936.96
S009180,2025-12-01,M043,Consulting,8,5,204185.64,158032.44,46153.2,14780.65
S009181,2023-01-01,M043,Digital Solutions,6,4,80878.54,58483.0,22395.54,3074.76
S009182,2023-02-01,M043,Digital Solutions,5,3,76344.68,58155.27,18189.41,5356.38
S009183,2023-03-01,M043,Digital Solutions,7,5,94938.83,68344.23,26594.6,3812.56
S009184,2023-04-01,M043,Digital Solutions,5,3,78136.65,57924.16,20212.49,2362.59
S009185,2023-05-01,M043,Digital Solutions,6,4,88183.18,64791.03,23392.15,6844.51
S009186,2023-06-01,M043,Digital Solutions,5,3,77978.22,56781.59,21196.63,2840.89
S009187,2023-07-01,M043,Digital Solutions,7,4,104469.02,78073.04,26395.98,5669.43
S009188,2023-08-01,M043,Digital Solutions,6,3,83429.32,60053.95,23375.37,1672.34
S009189,2023-09-01,M043,Digital Solutions,6,4,95920.92,71135.18,24785.74,4311.31
S009190,2023-10-01,M043,Digital Solutions,7,5,107446.66,82966.07,24480.59,9250.42
S009191,2023-11-01,M043,Digital Solutions,6,3,88275.97,67266.81,21009.16,6529.35
S009192,2023-12-01,M043,Digital Solutions,6,3,76879.69,57306.05,19573.64,5655.69
S009193,2024-01-01,M043,Digital Solutions,6,4,86433.76,65395.78,21037.98,2293.35
S009194,2024-02-01,M043,Digital Solutions,5,2,79699.44,59871.92,19827.52,2605.7
S009195,2024-03-01,M043,Digital Solutions,6,4,90526.38,65913.06,24613.32,2665.39
S009196,2024-04-01,M043,Digital Solutions,6,3,79583.7,59964.84,19618.86,4868.63
S009197,2024-05-01,M043,Digital Solutions,7,5,96515.35,73606.99,22908.36,3250.89
S009198,2024-06-01,M043,Digital Solutions,6,4,90558.03,68834.9,21723.13,4630.85
S009199,2024-07-01,M043,Digital Solutions,7,4,108501.93,83145.18,25356.75,7296.6
S009200,2024-08-01,M043,Digital Solutions,6,3,81417.64,59089.54,22328.1,5199.76
S009201,2024-09-01,M043,Digital Solutions,7,5,109414.72,82145.78,27268.94,2809.04
S009202,2024-10-01,M043,Digital Solutions,8,5,107099.21,78886.15,28213.06,3802.93
S009203,2024-11-01,M043,Digital Solutions,7,4,104312.66,78580.82,25731.84,6941.59
S009204,2024-12-01,M043,Digital Solutions,8,4,107925.78,80314.44,27611.34,8497.07
S009205,2025-01-01,M043,Digital Solutions,7,5,91111.37,65793.51,25317.86,7630.58
S009206,2025-02-01,M043,Digital Solutions,6,4,92634.77,71379.36,21255.41,4651.86
S009207,2025-03-01,M043,Digital Solutions,8,4,104901.69,80258.72,24642.97,6275.55
S009208,2025-04-01,M043,Digital Solutions,7,5,92589.42,70360.01,22229.41,8309.66
S009209,2025-05-01,M043,Digital Solutions,6,4,79306.12,56802.14,22503.98,3717.32
S009210,2025-06-01,M043,Digital Solutions,7,5,96913.73,73941.98,22971.75,5604.56
S009211,2025-07-01,M043,Digital Solutions,6,4,87474.97,65044.66,22430.31,5278.1
S009212,2025-08-01,M043,Digital Solutions,6,3,93543.88,67106.58,26437.3,2568.79
S009213,2025-09-01,M043,Digital Solutions,7,3,94963.11,73350.35,21612.76,6894.32
S009214,2025-10-01,M043,Digital Solutions,8,5,104079.76,79716.53,24363.23,3700.98
S009215,2025-11-01,M043,Digital Solutions,8,5,113997.81,82024.45,31973.36,10123.47
S009216,2025-12-01,M043,Digital Solutions,7,4,98269.55,73333.32,24936.23,5208.62
S009217,2023-01-01,M043,SaaS,6,4,73346.16,55198.41,18147.75,4284.03
S009218,2023-02-01,M043,SaaS,6,3,76300.04,58113.92,18186.12,5505.51
S009219,2023-03-01,M043,SaaS,6,4,71389.84,51291.59,20098.25,3368.78
S009220,2023-04-01,M043,SaaS,6,4,66728.79,50015.54,16713.25,1697.92
S009221,2023-05-01,M043,SaaS,5,3,68734.93,51033.95,17700.98,2019.91
S009222,2023-06-01,M043,SaaS,6,3,75523.57,56286.03,19237.54,1675.87
S009223,2023-07-01,M043,SaaS,6,4,77761.54,55767.71,21993.83,3627.22
S009224,2023-08-01,M043,SaaS,5,2,54555.86,41513.72,13042.14,3662.76
S009225,2023-09-01,M043,SaaS,6,4,76976.8,55700.73,21276.07,6905.74
S009226,2023-10-01,M043,SaaS,7,4,93426.05,71199.16,22226.89,4070.26
S009227,2023-11-01,M043,SaaS,7,5,81449.98,59993.09,21456.89,6257.16
S009228,2023-12-01,M043,SaaS,6,3,71470.5,54886.68,16583.82,6193.04
S009229,2024-01-01,M043,SaaS,5,3,57379.6,44408.5,12971.1,4864.61
S009230,2024-02-01,M043,SaaS,7,4,95157.35,70460.03,24697.32,8485.36
S009231,2024-03-01,M043,SaaS,6,3,80404.62,61004.7,19399.92,2315.48
S009232,2024-04-01,M043,SaaS,6,4,71817.13,53401.83,18415.3,4673.94
S009233,2024-05-01,M043,SaaS,6,3,71201.91,54049.1,17152.81,6107.58
S009234,2024-06-01,M043,SaaS,7,4,91493.11,69125.34,22367.77,4135.63
S009235,2024-07-01,M043,SaaS,7,4,96339.02,70902.94,25436.08,6001.94
S009236,2024-08-01,M043,SaaS,6,3,68929.41,49559.31,19370.1,5441.11
S009237,2024-09-01,M043,SaaS,7,5,76440.04,57544.72,18895.32,3080.8
S009238,2024-10-01,M043,SaaS,8,5,98059.65,75577.49,22482.16,2435.47
S009239,2024-11-01,M043,SaaS,7,4,83581.59,61398.48,22183.11,6866.97
S009240,2024-12-01,M043,SaaS,7,4,95066.61,68424.39,26642.22,6840.13
S009241,2025-01-01,M043,SaaS,7,5,81479.14,59073.48,22405.66,1657.14
S009242,2025-02-01,M043,SaaS,6,4,69500.04,53128.41,16371.63,3653.74
S009243,2025-03-01,M043,SaaS,8,4,98992.29,75656.29,23336.0,2165.21
S009244,2025-04-01,M043,SaaS,7,4,86673.34,65776.49,20896.85,7147.86
S009245,2025-05-01,M043,SaaS,8,5,109190.07,80760.2,28429.87,4634.91
S009246,2025-06-01,M043,SaaS,7,4,91676.09,67926.21,23749.88,5460.3
S009247,2025-07-01,M043,SaaS,8,5,89591.66,67912.18,21679.48,7573.93
S009248,2025-08-01,M043,SaaS,7,4,76814.35,58388.07,18426.28,3166.81
S009249,2025-09-01,M043,SaaS,7,4,85626.11,63210.49,22415.62,3245.85
S009250,2025-10-01,M043,SaaS,9,6,111455.99,79992.39,31463.6,7634.15
S009251,2025-11-01,M043,SaaS,9,6,114503.62,84717.39,29786.23,8718.8
S009252,2025-12-01,M043,SaaS,9,6,103479.36,78599.02,24880.34,2844.59
S009253,2023-01-01,M043,IT Services,6,3,96937.92,73137.7,23800.22,8214.09
S009254,2023-02-01,M043,IT Services,6,3,88980.49,68626.32,20354.17,5532.05
S009255,2023-03-01,M043,IT Services,6,4,90209.93,65943.84,24266.09,4850.0
S009256,2023-04-01,M043,IT Services,6,4,101205.83,73197.94,28007.89,4405.92
S009257,2023-05-01,M043,IT Services,5,3,72405.44,51734.17,20671.27,2192.63
S009258,2023-06-01,M043,IT Services,6,4,95235.66,71497.8,23737.86,4475.66
S009259,2023-07-01,M043,IT Services,5,3,83189.85,61822.61,21367.24,4298.23
S009260,2023-08-01,M043,IT Services,6,4,87397.44,66168.57,21228.87,4049.9
S009261,2023-09-01,M043,IT Services,5,3,73302.03,53708.82,19593.21,3556.21
S009262,2023-10-01,M043,IT Services,7,4,127618.21,92327.04,35291.17,7594.21
S009263,2023-11-01,M043,IT Services,7,4,119217.66,86633.05,32584.61,6499.11
S009264,2023-12-01,M043,IT Services,7,3,116712.13,88374.55,28337.58,3589.9
S009265,2024-01-01,M043,IT Services,7,5,115480.69,86551.06,28929.63,2631.36
S009266,2024-02-01,M043,IT Services,7,4,124109.29,95201.63,28907.66,9001.58
S009267,2024-03-01,M043,IT Services,8,5,135011.48,97219.13,37792.35,5199.77
S009268,2024-04-01,M043,IT Services,7,4,116252.89,86325.38,29927.51,8005.48
S009269,2024-05-01,M043,IT Services,6,4,88933.88,65719.38,23214.5,5334.1
S009270,2024-06-01,M043,IT Services,6,3,90465.43,66272.41,24193.02,7676.3
S009271,2024-07-01,M043,IT Services,6,3,95993.14,72048.18,23944.96,6299.76
S009272,2024-08-01,M043,IT Services,6,3,86438.87,65290.94,21147.93,2061.85
S009273,2024-09-01,M043,IT Services,6,3,101513.27,76677.41,24835.86,4860.04
S009274,2024-10-01,M043,IT Services,8,4,115477.94,83100.82,32377.12,6566.69
S009275,2024-11-01,M043,IT Services,7,4,113505.49,81087.0,32418.49,2765.58
S009276,2024-12-01,M043,IT Services,6,3,89991.99,65012.74,24979.25,6366.31
S009277,2025-01-01,M043,IT Services,6,3,106290.39,81465.02,24825.37,9148.82
S009278,2025-02-01,M043,IT Services,6,3,104284.78,75222.04,29062.74,9140.98
S009279,2025-03-01,M043,IT Services,6,4,99505.33,71453.76,28051.57,4628.61
S009280,2025-04-01,M043,IT Services,6,3,100512.53,71797.25,28715.28,4698.16
S009281,2025-05-01,M043,IT Services,7,4,126027.91,96359.08,29668.83,2870.49
S009282,2025-06-01,M043,IT Services,8,4,124957.3,89831.03,35126.27,9525.45
S009283,2025-07-01,M043,IT Services,8,5,141950.26,106110.45,35839.81,10228.64
S009284,2025-08-01,M043,IT Services,7,4,108004.15,77990.57,30013.58,9493.12
S009285,2025-09-01,M043,IT Services,7,4,118471.42,85452.56,33018.86,6068.66
S009286,2025-10-01,M043,IT Services,7,5,114371.1,87614.88,26756.22,3535.82
S009287,2025-11-01,M043,IT Services,7,5,122827.41,92084.2,30743.21,5174.74
S009288,2025-12-01,M043,IT Services,7,4,108511.61,82287.53,26224.08,9014.44
S009289,2023-01-01,M044,Software,6,4,101031.9,73544.75,27487.15,7674.88
S009290,2023-02-01,M044,Software,6,3,115973.53,88748.95,27224.58,7333.96
S009291,2023-03-01,M044,Software,7,3,141124.24,102465.22,38659.02,12388.92
S009292,2023-04-01,M044,Software,6,3,103012.28,78937.4,24074.88,3354.14
S009293,2023-05-01,M044,Software,5,3,88207.76,65149.47,23058.29,4837.46
S009294,2023-06-01,M044,Software,5,3,85371.64,60489.47,24882.17,1806.83
S009295,2023-07-01,M044,Software,5,3,99044.61,70937.29,28107.32,3610.91
S009296,2023-08-01,M044,Software,6,3,108683.41,81764.95,26918.46,8386.49
S009297,2023-09-01,M044,Software,5,3,84762.35,62640.8,22121.55,4597.83
S009298,2023-10-01,M044,Software,5,3,94836.18,67431.73,27404.45,7433.75
S009299,2023-11-01,M044,Software,6,3,98044.82,72858.73,25186.09,4614.83
S009300,2023-12-01,M044,Software,6,3,119791.61,86115.56,33676.05,5568.39
S009301,2024-01-01,M044,Software,6,4,116344.58,88345.08,27999.5,10026.93
S009302,2024-02-01,M044,Software,6,4,99091.89,76027.73,23064.16,2270.14
S009303,2024-03-01,M044,Software,7,4,144395.51,104869.88,39525.63,12972.18
S009304,2024-04-01,M044,Software,6,3,119622.24,87042.35,32579.89,6597.06
S009305,2024-05-01,M044,Software,6,3,108189.95,79678.27,28511.68,7593.6
S009306,2024-06-01,M044,Software,6,4,121505.48,89356.61,32148.87,5360.83
S009307,2024-07-01,M044,Software,6,3,117352.26,84624.35,32727.91,9266.43
S009308,2024-08-01,M044,Software,7,5,137647.22,98715.26,38931.96,10297.29
S009309,2024-09-01,M044,Software,6,4,107395.75,82270.71,25125.04,4080.41
S009310,2024-10-01,M044,Software,8,5,134211.24,102010.56,32200.68,9903.93
S009311,2024-11-01,M044,Software,8,4,145020.44,105389.43,39631.01,9275.62
S009312,2024-12-01,M044,Software,8,4,155863.42,117147.7,38715.72,4811.92
S009313,2025-01-01,M044,Software,6,3,107588.16,78322.19,29265.97,8561.92
S009314,2025-02-01,M044,Software,8,4,161968.34,116694.1,45274.24,14464.52
S009315,2025-03-01,M044,Software,7,5,117698.18,85134.66,32563.52,8858.24
S009316,2025-04-01,M044,Software,7,4,124396.93,91236.95,33159.98,9533.04
S009317,2025-05-01,M044,Software,8,5,148458.8,113748.54,34710.26,10921.0
S009318,2025-06-01,M044,Software,8,5,153750.41,111714.43,42035.98,12778.83
S009319,2025-07-01,M044,Software,6,3,118455.05,85484.85,32970.2,8172.07
S009320,2025-08-01,M044,Software,7,4,120731.95,90130.45,30601.5,7813.54
S009321,2025-09-01,M044,Software,6,4,121505.3,90973.38,30531.92,6528.17
S009322,2025-10-01,M044,Software,7,5,141014.42,100869.31,40145.11,3599.96
S009323,2025-11-01,M044,Software,9,6,171586.69,130176.59,41410.1,5976.45
S009324,2025-12-01,M044,Software,8,5,135376.49,96496.18,38880.31,6101.86
S009325,2023-01-01,M044,Business Services,6,3,49127.21,37088.44,12038.77,2276.85
S009326,2023-02-01,M044,Business Services,6,3,57207.44,40603.6,16603.84,4696.09
S009327,2023-03-01,M044,Business Services,7,4,69072.68,49499.31,19573.37,5596.46
S009328,2023-04-01,M044,Business Services,5,2,51058.63,37875.28,13183.35,1351.7
S009329,2023-05-01,M044,Business Services,5,3,43479.02,31376.96,12102.06,977.6
S009330,2023-06-01,M044,Business Services,6,3,58725.2,43987.53,14737.67,2555.3
S009331,2023-07-01,M044,Business Services,6,3,57283.77,42740.02,14543.75,3365.57
S009332,2023-08-01,M044,Business Services,6,4,53765.75,38725.33,15040.42,1696.16
S009333,2023-09-01,M044,Business Services,6,3,58543.95,43913.73,14630.22,1582.56
S009334,2023-10-01,M044,Business Services,6,3,49428.97,36022.96,13406.01,3962.63
S009335,2023-11-01,M044,Business Services,7,5,70262.8,53958.33,16304.47,2764.31
S009336,2023-12-01,M044,Business Services,6,4,51110.32,38418.22,12692.1,2066.32
S009337,2024-01-01,M044,Business Services,6,3,53681.35,41232.1,12449.25,2040.4
S009338,2024-02-01,M044,Business Services,6,3,61296.75,45284.37,16012.38,2091.72
S009339,2024-03-01,M044,Business Services,8,5,78227.65,57355.09,20872.56,3209.87
S009340,2024-04-01,M044,Business Services,7,5,68138.59,51675.38,16463.21,5694.99
S009341,2024-05-01,M044,Business Services,7,4,61179.08,45081.3,16097.78,2277.62
S009342,2024-06-01,M044,Business Services,7,4,70514.66,50517.76,19996.9,3919.27
S009343,2024-07-01,M044,Business Services,7,5,59250.48,43057.98,16192.5,4572.89
S009344,2024-08-01,M044,Business Services,6,4,61325.2,45441.48,15883.72,2029.83
S009345,2024-09-01,M044,Business Services,7,4,67597.97,47993.4,19604.57,4433.48
S009346,2024-10-01,M044,Business Services,7,4,56848.43,41295.4,15553.03,3490.98
S009347,2024-11-01,M044,Business Services,7,4,69767.0,51403.86,18363.14,3967.8
S009348,2024-12-01,M044,Business Services,8,5,74985.68,56882.12,18103.56,1664.25
S009349,2025-01-01,M044,Business Services,6,4,55976.3,40944.44,15031.86,1621.28
S009350,2025-02-01,M044,Business Services,7,4,70081.0,50549.23,19531.77,4180.77
S009351,2025-03-01,M044,Business Services,8,6,77957.67,55264.47,22693.2,5630.41
S009352,2025-04-01,M044,Business Services,7,4,62155.95,45341.2,16814.75,2092.99
S009353,2025-05-01,M044,Business Services,7,5,70345.1,51390.89,18954.21,4820.29
S009354,2025-06-01,M044,Business Services,7,5,67224.04,48501.59,18722.45,2171.32
S009355,2025-07-01,M044,Business Services,7,4,65060.65,49369.08,15691.57,4975.13
S009356,2025-08-01,M044,Business Services,6,4,58564.21,41897.91,16666.3,2995.18
S009357,2025-09-01,M044,Business Services,6,3,51384.23,38118.42,13265.81,2506.93
S009358,2025-10-01,M044,Business Services,9,6,85697.56,61347.45,24350.11,2233.11
S009359,2025-11-01,M044,Business Services,8,5,68765.01,50757.4,18007.61,4011.39
S009360,2025-12-01,M044,Business Services,7,5,60337.94,46186.0,14151.94,4940.52
S009361,2023-01-01,M044,Consulting,6,4,160532.1,114528.34,46003.76,3844.49
S009362,2023-02-01,M044,Consulting,5,3,129328.66,97601.25,31727.41,11587.6
S009363,2023-03-01,M044,Consulting,6,3,169073.03,121931.32,47141.71,8405.82
S009364,2023-04-01,M044,Consulting,5,3,118815.63,85057.74,33757.89,3062.02
S009365,2023-05-01,M044,Consulting,5,3,131762.07,100718.95,31043.12,6515.49
S009366,2023-06-01,M044,Consulting,6,4,152836.69,110958.76,41877.93,10188.85
S009367,2023-07-01,M044,Consulting,6,3,146793.41,107485.22,39308.19,7454.42
S009368,2023-08-01,M044,Consulting,5,3,126237.01,96576.0,29661.01,10873.96
S009369,2023-09-01,M044,Consulting,5,3,131748.68,94151.62,37597.06,11241.62
S009370,2023-10-01,M044,Consulting,6,4,146764.84,111499.56,35265.28,7001.4
S009371,2023-11-01,M044,Consulting,6,4,145924.1,107053.17,38870.93,11310.97
S009372,2023-12-01,M044,Consulting,6,3,168946.62,120565.22,48381.4,7890.9
S009373,2024-01-01,M044,Consulting,6,4,146706.6,104177.69,42528.91,6906.78
S009374,2024-02-01,M044,Consulting,7,4,159306.34,119701.86,39604.48,10505.13
S009375,2024-03-01,M044,Consulting,6,3,171635.26,124159.12,47476.14,6206.79
S009376,2024-04-01,M044,Consulting,6,3,147200.16,105793.22,41406.94,9071.74
S009377,2024-05-01,M044,Consulting,5,3,124968.03,90021.5,34946.53,10328.8
S009378,2024-06-01,M044,Consulting,7,5,168019.75,125276.73,42743.02,14589.65
S009379,2024-07-01,M044,Consulting,6,4,154168.83,115518.23,38650.6,13370.49
S009380,2024-08-01,M044,Consulting,6,4,136112.06,100212.82,35899.24,5506.76
S009381,2024-09-01,M044,Consulting,6,4,168653.43,124035.11,44618.32,9141.96
S009382,2024-10-01,M044,Consulting,8,4,224432.08,171089.49,53342.59,17399.78
S009383,2024-11-01,M044,Consulting,8,5,223390.84,164970.91,58419.93,5986.07
S009384,2024-12-01,M044,Consulting,7,5,196247.23,141631.91,54615.32,14712.34
S009385,2025-01-01,M044,Consulting,8,5,189842.65,138272.1,51570.55,13558.9
S009386,2025-02-01,M044,Consulting,7,4,174113.86,132480.74,41633.12,9006.04
S009387,2025-03-01,M044,Consulting,6,4,167488.66,118882.39,48606.27,11780.28
S009388,2025-04-01,M044,Consulting,7,4,198465.02,147446.56,51018.46,13329.85
S009389,2025-05-01,M044,Consulting,6,4,161693.87,118682.05,43011.82,13970.36
S009390,2025-06-01,M044,Consulting,7,4,173794.79,132078.97,41715.82,12420.66
S009391,2025-07-01,M044,Consulting,6,4,144549.02,104750.14,39798.88,3976.64
S009392,2025-08-01,M044,Consulting,8,4,213624.4,151510.97,62113.43,15526.03
S009393,2025-09-01,M044,Consulting,7,4,180266.9,133269.13,46997.77,6259.68
S009394,2025-10-01,M044,Consulting,8,5,182504.2,129344.51,53159.69,4509.29
S009395,2025-11-01,M044,Consulting,8,4,225083.76,166043.43,59040.33,10606.72
S009396,2025-12-01,M044,Consulting,7,5,162826.67,117452.0,45374.67,10972.92
S009397,2023-01-01,M044,Digital Solutions,5,2,64664.07,48106.5,16557.57,4945.19
S009398,2023-02-01,M044,Digital Solutions,6,4,95625.39,70806.5,24818.89,7771.23
S009399,2023-03-01,M044,Digital Solutions,5,3,63047.73,47869.6,15178.13,5476.13
S009400,2023-04-01,M044,Digital Solutions,6,3,84440.65,59858.11,24582.54,4711.72
S009401,2023-05-01,M044,Digital Solutions,7,4,98968.63,75110.43,23858.2,7171.07
S009402,2023-06-01,M044,Digital Solutions,5,2,73449.28,52412.71,21036.57,2130.67
